URL,Date,Security Score,Project,Foundation,Maturity,CheckSets,Slam22 Participant,SBOM,Maintained,Code Review,Security Policy,Signed Releases,Binary Artifacts,Token Permissions,Dangerous Workflow,Dependency Update Tool
https://github.com/AthenZ/athenz,2023-08,70.000000,athenz,cncf,sandbox,[community code],%!t(string=No: athenz),0,1,0,1,0,1,1,1,1
https://github.com/AthenZ/athenz,2023-07,70.000000,athenz,cncf,sandbox,[community code],%!t(string=No: athenz),0,1,0,1,0,1,1,1,1
https://github.com/AthenZ/athenz,2023-06,70.000000,athenz,cncf,sandbox,[community code],%!t(string=No: athenz),0,1,0,1,0,1,1,1,1
https://github.com/AthenZ/athenz,2023-05,70.000000,athenz,cncf,sandbox,[community code],%!t(string=No: athenz),0,1,0,1,0,1,1,1,1
https://github.com/AthenZ/athenz,2023-04,70.000000,athenz,cncf,sandbox,[community code],%!t(string=No: athenz),0,1,0,1,0,1,1,1,1
https://github.com/AthenZ/athenz,2023-03,85.000000,athenz,cncf,sandbox,[community code],%!t(string=No: athenz),0,1,1,1,0,1,1,1,1
https://github.com/AthenZ/athenz,2023-02,85.000000,athenz,cncf,sandbox,[community code],%!t(string=No: athenz),0,1,1,1,0,1,1,1,1
https://github.com/AthenZ/athenz,2023-01,85.000000,athenz,cncf,sandbox,[community code],%!t(string=No: athenz),0,1,1,1,0,1,1,1,1
https://github.com/AthenZ/athenz,2022-12,85.000000,athenz,cncf,sandbox,[community code],%!t(string=No: athenz),0,1,1,1,0,1,1,1,1
https://github.com/AthenZ/athenz,2022-11,85.000000,athenz,cncf,sandbox,[community code],%!t(string=No: athenz),0,1,1,1,0,1,1,1,1
https://github.com/AthenZ/athenz,2022-10,85.000000,athenz,cncf,sandbox,[community code],%!t(string=No: athenz),0,1,1,1,0,1,1,1,1
https://github.com/backstage/backstage,2023-08,65.000000,backstage,cncf,incubating,[community code],%!t(string=No: backstage),0,1,1,1,0,1,0,0,1
https://github.com/backstage/backstage,2023-07,65.000000,backstage,cncf,incubating,[community code],%!t(string=No: backstage),0,1,1,1,0,1,0,0,1
https://github.com/backstage/backstage,2023-06,65.000000,backstage,cncf,incubating,[community code],%!t(string=No: backstage),0,1,1,1,0,1,0,0,1
https://github.com/backstage/backstage,2023-05,65.000000,backstage,cncf,incubating,[community code],%!t(string=No: backstage),0,1,1,1,0,1,0,0,1
https://github.com/backstage/backstage,2023-04,50.000000,backstage,cncf,incubating,[community code],%!t(string=No: backstage),0,1,0,1,0,1,0,0,1
https://github.com/backstage/backstage,2023-03,65.000000,backstage,cncf,incubating,[community code],%!t(string=No: backstage),0,1,1,1,0,1,0,0,1
https://github.com/backstage/backstage,2023-02,65.000000,backstage,cncf,incubating,[community code],%!t(string=No: backstage),0,1,1,1,0,1,0,0,1
https://github.com/backstage/backstage,2023-01,65.000000,backstage,cncf,incubating,[community code],%!t(string=No: backstage),0,1,1,1,0,1,0,0,1
https://github.com/backstage/backstage,2022-12,65.000000,backstage,cncf,incubating,[community code],%!t(string=No: backstage),0,1,1,1,0,1,0,0,1
https://github.com/backstage/backstage,2022-11,65.000000,backstage,cncf,incubating,[community code],%!t(string=No: backstage),0,1,1,1,0,1,0,0,1
https://github.com/backstage/backstage,2022-10,65.000000,backstage,cncf,incubating,[community code],%!t(string=No: backstage),0,1,1,1,0,1,0,0,1
https://github.com/bfenetworks/bfe,2023-08,45.000000,bfe,cncf,sandbox,[community code],%!t(string=No: bfe),0,0,0,1,0,1,0,1,1
https://github.com/bfenetworks/bfe,2023-07,60.000000,bfe,cncf,sandbox,[community code],%!t(string=No: bfe),0,1,0,1,0,1,0,1,1
https://github.com/bfenetworks/bfe,2023-06,60.000000,bfe,cncf,sandbox,[community code],%!t(string=No: bfe),0,1,0,1,0,1,0,1,1
https://github.com/bfenetworks/bfe,2023-05,45.000000,bfe,cncf,sandbox,[community code],%!t(string=No: bfe),0,0,0,1,0,1,0,1,1
https://github.com/bfenetworks/bfe,2023-04,45.000000,bfe,cncf,sandbox,[community code],%!t(string=No: bfe),0,0,0,1,0,1,0,1,1
https://github.com/bfenetworks/bfe,2023-03,60.000000,bfe,cncf,sandbox,[community code],%!t(string=No: bfe),0,0,1,1,0,1,0,1,1
https://github.com/bfenetworks/bfe,2023-02,75.000000,bfe,cncf,sandbox,[community code],%!t(string=No: bfe),0,1,1,1,0,1,0,1,1
https://github.com/bfenetworks/bfe,2023-01,60.000000,bfe,cncf,sandbox,[community code],%!t(string=No: bfe),0,0,1,1,0,1,0,1,1
https://github.com/bfenetworks/bfe,2022-12,75.000000,bfe,cncf,sandbox,[community code],%!t(string=No: bfe),0,1,1,1,0,1,0,1,1
https://github.com/bfenetworks/bfe,2022-11,60.000000,bfe,cncf,sandbox,[community code],%!t(string=No: bfe),0,1,0,1,0,1,0,1,1
https://github.com/bfenetworks/bfe,2022-10,60.000000,bfe,cncf,sandbox,[community code],%!t(string=No: bfe),0,1,0,1,0,1,0,1,1
https://github.com/buildpacks/pack,2023-08,75.000000,buildpacks,cncf,incubating,[code],%!t(string=No: buildpacks),0,1,1,1,0,1,0,1,1
https://github.com/buildpacks/pack,2023-07,75.000000,buildpacks,cncf,incubating,[code],%!t(string=No: buildpacks),0,1,1,1,0,1,0,1,1
https://github.com/buildpacks/pack,2023-06,75.000000,buildpacks,cncf,incubating,[code],%!t(string=No: buildpacks),0,1,1,1,0,1,0,1,1
https://github.com/buildpacks/pack,2023-05,75.000000,buildpacks,cncf,incubating,[code],%!t(string=No: buildpacks),0,1,1,1,0,1,0,1,1
https://github.com/buildpacks/pack,2023-04,75.000000,buildpacks,cncf,incubating,[code],%!t(string=No: buildpacks),0,1,1,1,0,1,0,1,1
https://github.com/buildpacks/pack,2023-03,75.000000,buildpacks,cncf,incubating,[code],%!t(string=No: buildpacks),0,1,1,1,0,1,0,1,1
